LSOA11CD,NOCAR_pr
E01019911,0.130975769
E01019912,0.20295203
E01019913,0.114004222
E01019914,0.215113584
E01019915,0.117758186
E01019916,0.321523004
E01019917,0.166336634
E01019918,0.247365502
E01019919,0.224228305
E01019920,0.124223602
E01019921,0.098318241
E01019922,0.219972067
E01019923,0.14624183
E01019924,0.106930693
E01019925,0.050465839
E01019927,0.25445705
E01019928,0.115168539
E01019929,0.093425606
E01019930,0.101083032
E01019931,0.042298484
E01019932,0.242555831
E01019933,0.140728477
E01019934,0.101258894
E01019935,0.053441296
E01019936,0.048401826
E01019937,0.06778043
E01019938,0.021957914
E01019939,0.029649596
E01019940,0.031331593
E01019942,0.089988751
E01019943,0.058449809
E01019944,0.098951507
E01019945,0.046629498
E01019946,0.066310976
E01019947,0.246956522
E01019948,0.131807419
E01019949,0.09406657
E01019950,0.148026316
E01019951,0.055634135
E01019952,0.121158392
E01019953,0.101761252
E01019954,0.133513149
E01019955,0.175075988
E01019956,0.237299035
E01019957,0.167496887
E01019958,0.105504587
E01019959,0.052083333
E01019960,0.02349486
E01019961,0.045066991
E01019962,0.041263158
E01019963,0.047975078
E01019964,0.048971596
E01019965,0.077010839
E01019966,0.049625468
E01019967,0.022498061
E01019968,0.121372032
E01019969,0.102643857
E01019970,0.063141279
E01019971,0.23594053
E01019972,0.203450755
E01019973,0.13986014
E01019974,0.156118143
E01019975,0.236669102
E01019976,0.095727848
E01019977,0.12380301
E01019980,0.196906603
E01019981,0.166320166
E01019982,0.151719902
E01019983,0.097577855
E01019984,0.06676449
E01019985,0.219217082
E01019986,0.112956811
E01019987,0.282414307
E01019988,0.163307853
E01019989,0.158703072
E01019990,0.272321429
E01019991,0.236315087
E01019992,0.153638814
E01019993,0.063884157
E01019994,0.318941504
E01019995,0.483894059
E01019996,0.300827967
E01019997,0.317408377
E01019998,0.082220661
E01019999,0.129800307
E01020000,0.22179878
E01020001,0.07296467
E01020002,0.166666667
E01020003,0.098219767
E01020004,0.070115725
E01020005,0.192907039
E01020006,0.218520333
E01020007,0.275537634
E01020008,0.327108093
E01020009,0.133468835
E01020010,0.230136986
E01020011,0.094339623
E01020012,0.189373297
E01020013,0.211234177
E01020014,0.308673469
E01020015,0.33479934
E01020016,0.491970021
E01020017,0.398604883
E01020018,0.481908757
E01020019,0.331969608
E01020020,0.315224681
E01020021,0.247632921
E01020022,0.402341343
E01020023,0.116818182
E01020024,0.125340599
E01020025,0.225648213
E01020026,0.073732719
E01020027,0.122617535
E01020029,0.159900062
E01020030,0.297461369
E01020031,0.165299685
E01020032,0.182206406
E01020033,0.121323529
E01020035,0.06314433
E01020036,0.173063973
E01020037,0.26807889
E01020038,0.073119777
E01020039,0.267665953
E01020040,0.193721286
E01020041,0.155221072
E01020042,0.068567961
E01020043,0.07970297
E01020044,0.038148843
E01020045,0.051157125
E01020046,0.017948718
E01020047,0.10004787
E01020048,0.271400778
E01020049,0.019127774
E01020050,0.08596406
E01020051,0.070555556
E01020052,0.207718502
E01020053,0.173615858
E01020054,0.062650602
E01020055,0.191721133
E01020056,0.034534535
E01020057,0.174751607
E01020058,0.070526316
E01020059,0.029144768
E01020060,0.205405405
E01020061,0.105185185
E01020062,0.032967033
E01020063,0.105371054
E01020064,0.079641054
E01020065,0.151685393
E01020066,0.040564374
E01020067,0.22464503
E01020068,0.05815508
E01020069,0.04464872
E01020070,0.02715655
E01020071,0.077866667
E01020072,0.022891566
E01020073,0.065420561
E01020074,0.028103044
E01020075,0.052576236
E01020076,0.048578199
E01020077,0.0205864
E01020078,0.267450404
E01020079,0.19330855
E01020080,0.052922591
E01020081,0.151017214
E01020082,0.031413613
E01020083,0.028941685
E01020084,0.13448735
E01020085,0.072304713
E01020086,0.055813953
E01020087,0.051899411
E01020088,0.029785156
E01020089,0.087594486
E01020090,0.036210018
E01020091,0.067901235
E01020092,0.083452211
E01020093,0.211497516
E01020094,0.477488152
E01020095,0.248184818
E01020096,0.291691935
E01020097,0.052419355
E01020098,0.049710425
E01020099,0.06744868
E01020100,0.057062675
E01020101,0.088919289
E01020102,0.06841166
E01020103,0.267201069
E01020104,0.254623044
E01020105,0.110299003
E01020106,0.087921847
E01020107,0.082251082
E01020108,0.056369285
E01020109,0.048882682
E01020110,0.06792976
E01020111,0.339635854
E01020112,0.364242829
E01020113,0.307692308
E01020114,0.1775
E01020115,0.090295359
E01020116,0.172862454
E01020117,0.085447263
E01020118,0.211184695
E01020119,0.065718157
E01020120,0.045285029
E01020121,0.056759546
E01020122,0.066783831
E01020123,0.152941176
E01020124,0.130467572
E01020125,0.081648523
E01020126,0.104137931
E01020127,0.029946524
E01020128,0.0675139
E01020129,0.209499576
E01020130,0.194117647
E01020131,0.051625239
E01020132,0.155937847
E01020133,0.097826087
E01020134,0.233156028
E01020135,0.176020408
E01020136,0.099708455
E01020137,0.162992652
E01020138,0.067455103
E01020139,0.239224138
E01020140,0.148272957
E01020141,0.227883539
E01020142,0.047682119
E01020143,0.033438771
E01020144,0.039661899
E01020145,0.033240997
E01020146,0.051878354
E01020147,0.039103233
E01020148,0.048257373
E01020149,0.074043261
E01020150,0.072997033
E01020151,0.124839949
E01020152,0.268258427
E01020153,0.074074074
E01020154,0.115414407
E01020155,0.278420039
E01020156,0.038891849
E01020157,0.041611332
E01020158,0.078115683
E01020159,0.030539773
E01020160,0.038257173
E01020161,0.149328859
E01020162,0.038066465
E01020163,0.044518642
E01020164,0.109150327
E01020165,0.046905537
E01020166,0.046610169
E01020167,0.032467532
E01020168,0.11654321
E01020169,0.151278717
E01020170,0.053453169
E01020171,0.05213533
E01020172,0.075956596
E01020173,0.119174434
E01020174,0.054937868
E01020175,0.062272963
E01020176,0.07277628
E01020177,0.11622807
E01020178,0.063357973
E01020179,0.042253521
E01020180,0.188203753
E01020181,0.119905493
E01020182,0.111261872
E01020183,0.262472885
E01020184,0.206960845
E01020185,0.058555133
E01020186,0.04084507
E01020187,0.053814311
E01020188,0.035622096
E01020189,0.159283225
E01020190,0.047759724
E01020191,0.030462185
E01020192,0.042372881
E01020193,0.025087108
E01020194,0.043328748
E01020195,0.06017192
E01020196,0.135542169
E01020197,0.073070608
E01020198,0.136265321
E01020199,0.093299937
E01020200,0.059907834
E01020201,0.06360424
E01020202,0.074656189
E01020203,0.064887811
E01020204,0.057234727
E01020205,0.023188406
E01020206,0.095800525
E01020207,0.056550424
E01020208,0.161966156
E01020209,0.111650485
E01020210,0.051502146
E01020211,0.2383759
E01020212,0.144736842
E01020213,0.140437544
E01020214,0.08628461
E01020215,0.039244186
E01020216,0.1900978
E01020217,0.274105518
E01020218,0.301555105
E01020219,0.080668962
E01020220,0.083836858
E01020221,0.057372347
E01020222,0.057028112
E01020223,0.049368542
E01020224,0.180655476
E01020225,0.25199362
E01020226,0.074074074
E01020227,0.141720897
E01020228,0.330450896
E01020229,0.109090909
E01020230,0.131914894
E01020231,0.095598349
E01020232,0.115121344
E01020233,0.082535885
E01020234,0.185595568
E01020235,0.216326531
E01020236,0.028704422
E01020237,0.022264631
E01020238,0.066833751
E01020239,0.040702314
E01020240,0.087014726
E01020241,0.025287356
E01020242,0.035890218
E01020243,0.041072925
E01020244,0.136170213
E01020245,0.047766749
E01020246,0.045578851
E01020247,0.120947631
E01020248,0.050123762
E01020249,0.081967213
E01020250,0.084810127
E01020251,0.031380753
E01020252,0.108858859
E01020253,0.036472149
E01020254,0.139057751
E01020255,0.09984639
E01020256,0.090566038
E01020257,0.055144033
E01020258,0.068757539
E01020259,0.030027298
E01020260,0.090909091
E01020261,0.037099494
E01020262,0.027989822
E01020263,0.063858696
E01020264,0.221368178
E01020265,0.057714959
E01020266,0.069221261
E01020267,0.100834492
E01020268,0.09030837
E01020269,0.415803815
E01020270,0.074004975
E01020271,0.207422134
E01020272,0.240297714
E01020273,0.041244573
E01020274,0.024275646
E01020275,0.167559296
E01020276,0.084893048
E01020277,0.245648931
E01020278,0.046410891
E01020279,0.144034707
E01020280,0.3721038
E01020281,0.065810594
E01020282,0.224907063
E01020283,0.122566691
E01020284,0.146038322
E01020285,0.229467397
E01020286,0.02674772
E01020287,0.038409704
E01020288,0.059618931
E01020289,0.036160421
E01020290,0.038852361
E01020291,0.050641026
E01020292,0.06232687
E01020293,0.073905109
E01020294,0.155649038
E01020295,0.033271719
E01020296,0.034274194
E01020297,0.241335045
E01020298,0.088581669
E01020299,0.117152466
E01020300,0.057230769
E01020301,0.033109157
E01020302,0.036734694
E01020303,0.0585723
E01020304,0.129356172
E01020305,0.198487713
E01020306,0.068855084
E01020307,0.156269302
E01020308,0.029976019
E01020309,0.033373063
E01020310,0.132019704
E01020311,0.052886948
E01020312,0.054001301
E01020313,0.127765882
E01020314,0.04251269
E01020315,0.085340674
E01020316,0.037540805
E01020317,0.035764376
E01020318,0.076601671
E01020319,0.031466331
E01020320,0.033112583
E01020321,0.064775414
E01020322,0.03256513
E01020323,0.054404145
E01020324,0.039359573
E01020325,0.020420792
E01020326,0.073543929
E01020327,0.090452261
E01020328,0.140096618
E01020329,0.097222222
E01020330,0.204772475
E01020331,0.038784745
E01020332,0.189461883
E01020333,0.071316203
E01020334,0.133768352
E01020335,0.120654397
E01020336,0.060294118
E01020337,0.15443038
E01020338,0.122536418
E01020339,0.047619048
E01020340,0.042287076
E01020341,0.033333333
E01020342,0.085447263
E01020343,0.081063123
E01020344,0.055479452
E01020345,0.081581161
E01020346,0.194339623
E01020347,0.269446173
E01020348,0.193664077
E01020349,0.234356553
E01020350,0.122340426
E01020351,0.069518717
E01020352,0.059712774
E01020353,0.140243902
E01020354,0.12744437
E01020355,0.056654196
E01020356,0.084368869
E01020357,0.072718631
E01020358,0.049836066
E01020359,0.095975232
E01020360,0.142485361
E01020361,0.129315756
E01020362,0.102083333
E01020363,0.121464226
E01020364,0.170319349
E01020365,0.05098789
E01020366,0.061205273
E01020367,0.146565711
E01020368,0.195402299
E01020369,0.091192518
E01020370,0.058941728
E01020371,0.062216461
E01020372,0.069748581
E01020373,0.033232628
E01020374,0.032959789
E01020375,0.081751825
E01020376,0.055197792
E01020377,0.022643819
E01020378,0.041720991
E01020379,0.061042524
E01020380,0.029520295
E01020381,0.020542317
E01020382,0.037377049
E01020383,0.046697039
E01020384,0.034149118
E01020385,0.036057692
E01020386,0.023294509
E01020387,0.028495102
E01020388,0.062706271
E01020389,0.035613871
E01020390,0.105535055
E01020391,0.066294487
E01020392,0.186693822
E01020393,0.083386378
E01020394,0.139941691
E01020395,0.103843947
E01020396,0.029162747
E01020397,0.044817927
E01020398,0.019443217
E01020399,0.042518397
E01020400,0.038437303
E01020401,0.062210457
E01020402,0.035317201
E01020403,0.022237665
E01020404,0.042160738
E01020405,0.052161977
E01020406,0.033837934
E01020407,0.047177759
E01020408,0.05277525
E01020409,0.023387097
E01020410,0.037376049
E01020411,0.070642202
E01020412,0.075686537
E01020413,0.016460905
E01020414,0.067269076
E01020415,0.023544801
E01020416,0.043536504
E01020417,0.037243948
E01020418,0.052233677
E01020419,0.025737265
E01020420,0.027272727
E01020421,0.048632219
E01020422,0.17125
E01020423,0.034170153
E01020424,0.061063218
E01020425,0.08492823
E01020426,0.101899827
E01020427,0.146025878
E01020428,0.189017951
E01020429,0.14001207
E01020430,0.038915914
E01020431,0.035508637
E01020432,0.036704731
E01020433,0.04
E01020434,0.097087379
E01020435,0.070861678
E01020436,0.061590689
E01020437,0.097014925
E01020438,0.259453782
E01020439,0.137342908
E01020440,0.027354024
E01020441,0.04972973
E01020442,0.025589563
E01020443,0.135722916
E01020444,0.056036973
E01020445,0.045132743
E01020446,0.045738046
E01020447,0.154331612
E01020448,0.021860702
E01020449,0.064368981
E01020450,0.060078363
E01020452,0.08792924
E01020453,0.039621526
E01020454,0.192176039
E01020455,0.069002123
E01020456,0.08988764
E01020457,0.097202797
E01020458,0.051875868
E01020459,0.123011253
E01020460,0.027137737
E01020462,0.022396417
E01020463,0.072879331
E01020464,0.101488498
E01020465,0.057583548
E01020466,0.067690557
E01020467,0.037478705
E01020468,0.063742289
E01020469,0.062661833
E01020470,0.022815804
E01020471,0.097281831
E01020472,0.113914924
E01020473,0.074708705
E01020474,0.053254438
E01020475,0.079551
E01020476,0.057864711
E01020477,0.066926576
E01020478,0.100093545
E01020479,0.244227353
E01020480,0.10979021
E01020481,0.123655914
E01020482,0.181195517
E01020483,0.117739403
E01020484,0.180350877
E01020485,0.206529454
E01020486,0.140888208
E01020487,0.062937063
E01020488,0.099383139
E01020489,0.050323508
E01020490,0.040574282
E01020491,0.0598345
E01020492,0.117953166
E01020493,0.066295979
E01020494,0.01826087
E01020495,0.078586878
E01020496,0.115951313
E01020497,0.052246604
E01020498,0.094311377
E01020499,0.234576758
E01020500,0.223797781
E01020501,0.084372707
E01020502,0.236572118
E01020503,0.245694604
E01020504,0.081143384
E01020505,0.037756203
E01020506,0.050978068
E01020507,0.067124736
E01020508,0.029739777
E01020509,0.03617099
E01020510,0.090066907
E01020511,0.102673147
E01020512,0.050717703
E01020513,0.120622568
E01020514,0.085463259
E01020515,0.100591716
E01020516,0.118115461
E01020517,0.058045977
E01020518,0.249014455
E01020519,0.126869806
E01020520,0.103597122
E01020523,0.094098884
E01020524,0.081506849
E01020525,0.050796058
E01020526,0.106167057
E01020527,0.142256482
E01020528,0.148489503
E01020529,0.030769231
E01020530,0.033204206
E01020531,0.050746269
E01020532,0.1328125
E01020533,0.147220831
E01020534,0.061471442
E01020535,0.042007001
E01020536,0.054834055
E01020537,0.041575492
E01020538,0.06915181
E01020539,0.030684105
E01020540,0.053754616
E01020541,0.037313433
E01020542,0.109217661
E01020543,0.16184573
E01020544,0.198191933
E01020546,0.241725176
E01020547,0.164726947
E01020549,0.069790628
E01020550,0.05370844
E01020551,0.168879448
E01020552,0.28199446
E01020553,0.270403957
E01020554,0.506122449
E01020555,0.391044776
E01020556,0.258452292
E01020557,0.080848244
E01020558,0.068604651
E01020559,0.068571429
E01020560,0.070722829
E01020561,0.174869716
E01020562,0.160218254
E01020563,0.138704319
E01020564,0.234423196
E01020565,0.168946648
E01020566,0.082296651
E01020569,0.362637363
E01020570,0.076335878
E01020571,0.15970516
E01020572,0.211794872
E01020573,0.265695067
E01020574,0.125264271
E01020575,0.306859206
E01020576,0.09585038
E01020577,0.15875
E01020578,0.213438735
E01020579,0.073260073
E01020580,0.067567568
E01020581,0.196511031
E01020582,0.382708201
E01020583,0.097368421
E01020584,0.147531231
E01020585,0.182168056
E01020586,0.126472899
E01020587,0.153691275
E01020588,0.094656489
E01020589,0.142568931
E01020590,0.137827715
E01020591,0.211551844
E01020592,0.424042272
E01020593,0.320293399
E01020594,0.236307692
E01020595,0.127900059
E01020596,0.272781418
E01020597,0.098327759
E01020598,0.138983051
E01020599,0.338872404
E01020600,0.078547855
E01020601,0.112258065
E01020602,0.319380734
E01020603,0.028214867
E01020604,0.13943662
E01020605,0.088218554
E01020606,0.252680965
E01020607,0.179288026
E01020608,0.155655095
E01020609,0.159657876
E01020610,0.09212283
E01020611,0.063150074
E01020612,0.050430504
E01020613,0.051005747
E01020614,0.160251924
E01020615,0.25940938
E01020616,0.244763615
E01020617,0.144039735
E01020618,0.206033376
E01020619,0.177272727
E01020620,0.198095238
E01020621,0.271551724
E01020622,0.061557031
E01020623,0.053892216
E01020624,0.243190661
E01020625,0.188691233
E01020626,0.341780377
E01020627,0.11573472
E01020628,0.082467929
E01020629,0.186
E01020630,0.249279539
E01020631,0.262583384
E01020632,0.144960362
E01020633,0.175191816
E01020634,0.085036256
E01020635,0.077592458
E01020636,0.22614841
E01020637,0.085697043
E01020638,0.211267606
E01020639,0.324666667
E01020640,0.161427358
E01020641,0.195075758
E01020642,0.173439768
E01020643,0.26889198
E01020644,0.221904373
E01020645,0.351978172
E01020646,0.160151324
E01020647,0.311858077
E01020648,0.310803619
E01020649,0.228829994
E01020650,0.176820889
E01020651,0.184687317
E01020652,0.228878648
E01020653,0.214285714
E01020654,0.12813046
E01020655,0.087272727
E01020656,0.176724138
E01020657,0.053547523
E01020658,0.27739331
E01020659,0.105463787
E01020660,0.161764706
E01020661,0.254679524
E01020662,0.206473214
E01020663,0.139522258
E01020664,0.087234043
E01020665,0.173431734
E01020666,0.07967033
E01020667,0.259596617
E01020668,0.277740417
E01020669,0.228412256
E01020670,0.320076972
E01020671,0.417533432
E01020672,0.296229803
E01020673,0.374762207
E01020674,0.246532156
E01020675,0.326153846
E01020676,0.15653897
E01020677,0.222733246
E01020678,0.146822498
E01020679,0.277386291
E01020680,0.057249533
E01020681,0.182685753
E01020682,0.08014862
E01020683,0.065789474
E01020684,0.147619048
E01020685,0.108389467
E01020686,0.333120205
E01020687,0.147862649
E01020688,0.198168738
E01020689,0.313152401
E01020690,0.117829457
E01020691,0.209459459
E01020692,0.077697842
E01020693,0.291445874
E01020694,0.259131633
E01020695,0.129068462
E01020696,0.163009404
E01020697,0.156394964
E01020698,0.070890841
E01020699,0.251706485
E01020700,0.235444658
E01020701,0.149442379
E01020702,0.120943953
E01020703,0.449312277
E01020704,0.235294118
E01020705,0.293793103
E01020706,0.130434783
E01020708,0.173275862
E01020709,0.066051136
E01020710,0.143761875
E01020711,0.2776791
E01020712,0.157142857
E01020713,0.089250493
E01020714,0.073500967
E01020715,0.218554116
E01020716,0.339379754
E01020717,0.068153656
E01020718,0.111866969
E01020719,0.059061489
E01020720,0.197312588
E01020721,0.044839255
E01020722,0.373007968
E01020723,0.39907461
E01020724,0.464352139
E01020725,0.080182529
E01020726,0.110645432
E01020727,0.286108556
E01020729,0.173276676
E01020730,0.205934718
E01020731,0.101030928
E01020732,0.045034642
E01020733,0.268585132
E01020734,0.312653061
E01020735,0.212570621
E01020736,0.222591362
E01020737,0.174907749
E01020738,0.189536032
E01020739,0.34490566
E01020740,0.160829164
E01020741,0.303225806
E01020742,0.288647343
E01020743,0.348377997
E01020744,0.179741807
E01020745,0.382126348
E01020746,0.141689373
E01020747,0.447916667
E01020748,0.33463035
E01020749,0.451729107
E01020750,0.101844427
E01020751,0.28141783
E01020752,0.42618849
E01020753,0.29424307
E01020754,0.17989418
E01020756,0.068249258
E01020757,0.36271809
E01020758,0.403192228
E01020759,0.383856502
E01020760,0.142504627
E01020761,0.254066615
E01020762,0.331690141
E01020763,0.177704194
E01020764,0.426277372
E01020765,0.289550496
E01020766,0.270497547
E01020767,0.388714734
E01020768,0.20301697
E01020769,0.17192429
E01020770,0.18485342
E01020771,0.30600572
E01020772,0.088810838
E01020773,0.283754513
E01020775,0.402453271
E01020776,0.174418605
E01020777,0.291751875
E01020778,0.088628763
E01020779,0.038624019
E01020780,0.275921165
E01020781,0.188909774
E01020782,0.154545455
E01020783,0.230883445
E01020784,0.388275862
E01020786,0.062266501
E01020787,0.282861897
E01020788,0.200653595
E01020789,0.188125894
E01020790,0.292921687
E01020791,0.216320246
E01020792,0.208944794
E01020793,0.247803163
E01020794,0.123033708
E01020795,0.197740113
E01020796,0.075294118
E01020797,0.250912039
E01020798,0.307951482
E01020799,0.224489796
E01020801,0.236398964
E01020802,0.255404726
E01020803,0.153171738
E01020805,0.295305401
E01020806,0.242937853
E01020807,0.445200302
E01020808,0.214442013
E01020809,0.232752613
E01020810,0.158778626
E01020811,0.20657277
E01020812,0.149047932
E01020813,0.029718876
E01020814,0.099150142
E01020815,0.106732348
E01020816,0.347146739
E01020817,0.057075841
E01020818,0.201083277
E01020819,0.344155844
E01020820,0.335092348
E01020821,0.095721925
E01020822,0.078516903
E01020823,0.344104308
E01020824,0.29015544
E01020825,0.245524297
E01020826,0.143708609
E01020827,0.161772853
E01020828,0.035625
E01020829,0.052955665
E01020830,0.175496689
E01020831,0.279485347
E01020832,0.220545977
E01020833,0.156485356
E01020834,0.296180826
E01020835,0.22201722
E01020836,0.255600815
E01020837,0.056516724
E01020838,0.235260116
E01020839,0.37690898
E01020840,0.302664975
E01020841,0.402722632
E01020842,0.306010929
E01020843,0.095474272
E01020844,0.34280303
E01020845,0.319763138
E01020846,0.143896524
E01020847,0.315688776
E01020848,0.123989218
E01020849,0.297942387
E01020850,0.036863967
E01020851,0.052779733
E01020852,0.253012048
E01020853,0.155680224
E01020854,0.120868744
E01020855,0.148086522
E01020856,0.196078431
E01020857,0.047368421
E01020858,0.074902724
E01020859,0.065397351
E01020860,0.254960317
E01020861,0.122326775
E01020862,0.073609368
E01020863,0.03465704
E01020864,0.058510638
E01020865,0.092145015
E01020866,0.090361446
E01020867,0.092475068
E01020868,0.225512528
E01020869,0.25
E01020870,0.077941176
E01020871,0.199858257
E01020872,0.208628842
E01020873,0.344803854
E01020874,0.256606398
E01020875,0.138355111
E01020876,0.195037507
E01020877,0.240346205
E01020878,0.299244625
E01020879,0.107176142
E01020880,0.307495195
E01020881,0.12248062
E01020882,0.10890411
E01020883,0.035651666
E01020884,0.232967033
E01020885,0.284339458
E01020886,0.251392204
E01020887,0.140882509
E01020888,0.087889627
E01020889,0.092016238
E01020890,0.129255626
E01020891,0.120347395
E01020892,0.177536232
E01020893,0.169211973
E01020894,0.206726825
E01020895,0.317776253
E01020896,0.156521739
E01020897,0.215718379
E01020898,0.378184193
E01020899,0.189628483
E01020900,0.123667377
E01020901,0.309230769
E01020902,0.370856354
E01020903,0.123595506
E01020904,0.119088319
E01020905,0.135947712
E01020906,0.067348166
E01020907,0.313432836
E01020908,0.287749288
E01020909,0.529446758
E01020910,0.392814371
E01020911,0.446428571
E01020912,0.465449161
E01020913,0.247632576
E01020914,0.240951396
E01020915,0.265606596
E01020916,0.324436536
E01020917,0.25649567
E01020918,0.179455446
E01020919,0.182112767
E01020920,0.33378654
E01020921,0.19393512
E01020922,0.253968254
E01020923,0.243801653
E01020924,0.131263232
E01020925,0.226526592
E01020926,0.116553007
E01020927,0.131071191
E01020928,0.232005141
E01020929,0.284821986
E01020930,0.132432432
E01020931,0.215351812
E01020932,0.261561789
E01020933,0.080308031
E01020934,0.207407407
E01020935,0.396093326
E01020936,0.412275263
E01020937,0.272513704
E01020938,0.161989796
E01020939,0.136968928
E01020940,0.081714668
E01020941,0.19492026
E01020942,0.081410256
E01020943,0.175141243
E01020944,0.094403237
E01020945,0.084199016
E01020946,0.061323619
E01020947,0.164753545
E01020948,0.206703911
E01020949,0.140773621
E01020950,0.145409735
E01020951,0.194315929
E01020952,0.231161473
E01020953,0.076872536
E01020954,0.095184136
E01020955,0.261682243
E01020956,0.158902361
E01020957,0.195040214
E01020959,0.156752974
E01020960,0.124643585
E01020961,0.137393768
E01020962,0.114271457
E01020963,0.108834827
E01020964,0.269516729
E01020965,0.328939828
E01020966,0.270491803
E01020967,0.291296625
E01020968,0.365869018
E01020969,0.119241192
E01020970,0.029137094
E01020971,0.155130093
E01020972,0.461588121
E01020973,0.189497717
E01020974,0.095938375
E01020975,0.276878613
E01020976,0.191331924
E01020977,0.339420655
E01020978,0.523956723
E01020979,0.547327394
E01020980,0.419150285
E01020981,0.291510612
E01020982,0.543478261
E01020983,0.567584481
E01020984,0.449252962
E01020985,0.418212479
E01020986,0.060627675
E01020987,0.084028937
E01020988,0.085561497
E01020989,0.390528905
E01020990,0.322421248
E01020991,0.203296703
E01020992,0.332420591
E01020993,0.360387193
E01020994,0.246575342
E01020995,0.281621244
E01020996,0.135089686
E01020997,0.16120745
E01020998,0.244630072
E01020999,0.09963548
E01021000,0.173737374
E01021001,0.127728375
E01021002,0.215741391
E01021003,0.366275479
E01021004,0.181029497
E01021005,0.350649351
E01021006,0.189143816
E01021007,0.07628294
E01021008,0.221730891
E01021009,0.094573643
E01021010,0.119469027
E01021011,0.196794872
E01021012,0.244458128
E01021013,0.17338487
E01021014,0.317940552
E01021015,0.46886675
E01021016,0.191650854
E01021017,0.124064838
E01021018,0.062140992
E01021019,0.400124456
E01021020,0.231351351
E01021021,0.160321716
E01021022,0.0472103
E01021023,0.035060976
E01021024,0.068106312
E01021025,0.030973451
E01021026,0.066489362
E01021027,0.08477842
E01021028,0.067534077
E01021029,0.075816993
E01021030,0.147755102
E01021031,0.204278813
E01021032,0.045164458
E01021033,0.209023415
E01021034,0.139711465
E01021035,0.285964912
E01021036,0.147079038
E01021037,0.252037618
E01021038,0.247818499
E01021039,0.196767393
E01021040,0.198457223
E01021041,0.128270581
E01021042,0.107726597
E01021043,0.202862477
E01021044,0.205315268
E01021045,0.188963211
E01021046,0.100407056
E01021047,0.146186441
E01021048,0.239845261
E01021049,0.317260657
E01021050,0.182357302
E01021051,0.145646867
E01021052,0.025702811
E01021053,0.054806071
E01021054,0.067035245
E01021055,0.10933028
E01021056,0.055420219
E01021057,0.170491803
E01021058,0.141060689
E01021059,0.14114514
E01021060,0.155193992
E01021061,0.076972833
E01021062,0.199587061
E01021063,0.085143864
E01021064,0.171641791
E01021065,0.287636669
E01021066,0.133853151
E01021067,0.050756901
E01021068,0.029053421
E01021069,0.099003322
E01021070,0.265533028
E01021071,0.303646145
E01021072,0.072454308
E01021073,0.121273713
E01021074,0.158816425
E01021075,0.083658673
E01021076,0.157866948
E01021077,0.106722107
E01021078,0.079153605
E01021079,0.27003367
E01021080,0.114850037
E01021081,0.142384106
E01021082,0.076633166
E01021083,0.040697674
E01021084,0.205739036
E01021085,0.063679245
E01021086,0.071047957
E01021087,0.041563275
E01021088,0.045698925
E01021089,0.071102414
E01021090,0.309123649
E01021091,0.335853132
E01021092,0.357290589
E01021093,0.072248481
E01021094,0.189008043
E01021095,0.073586367
E01021096,0.050570962
E01021097,0.057057057
E01021098,0.063405797
E01021099,0.022584693
E01021100,0.048460661
E01021101,0.097149506
E01021102,0.114499067
E01021103,0.107191316
E01021104,0.040590406
E01021105,0.089108911
E01021106,0.141737033
E01021107,0.080051646
E01021108,0.117236567
E01021109,0.050286442
E01021110,0.070918822
E01021111,0.238966631
E01021112,0.114801444
E01021113,0.145624103
E01021114,0.080761655
E01021115,0.049805951
E01021116,0.087391594
E01021117,0.183259353
E01021118,0.163776493
E01021119,0.293956044
E01021120,0.246203038
E01021121,0.214977405
E01021122,0.336140888
E01021123,0.078964401
E01021124,0.107526882
E01021125,0.073701843
E01021126,0.15629742
E01021127,0.126039667
E01021128,0.101917808
E01021129,0.069312465
E01021130,0.125706215
E01021131,0.231772377
E01021132,0.04
E01021133,0.080296479
E01021134,0.056043214
E01021135,0.259259259
E01021136,0.304479879
E01021137,0.156675749
E01021138,0.080846968
E01021139,0.087386018
E01021140,0.026857143
E01021141,0.0266061
E01021142,0.096223022
E01021143,0.077186964
E01021144,0.016301293
E01021145,0.041903777
E01021146,0.04835924
E01021147,0.021911138
E01021148,0.036764706
E01021149,0.040229885
E01021150,0.043327556
E01021151,0.035613341
E01021152,0.123622047
E01021153,0.078960774
E01021154,0.116847826
E01021155,0.063628547
E01021156,0.08174692
E01021157,0.050847458
E01021158,0.042086002
E01021159,0.040807175
E01021160,0.112806901
E01021161,0.061783439
E01021162,0.033397559
E01021163,0.029049729
E01021164,0.055276382
E01021165,0.02190396
E01021166,0.057193923
E01021167,0.078682525
E01021168,0.04074296
E01021169,0.02519685
E01021170,0.02310231
E01021171,0.03902439
E01021172,0.036625971
E01021173,0.019121813
E01021174,0.054220579
E01021175,0.060273973
E01021176,0.150392017
E01021177,0.220984215
E01021178,0.177315147
E01021179,0.247304582
E01021180,0.074468085
E01021181,0.057781202
E01021182,0.127632419
E01021183,0.213273676
E01021184,0.125169147
E01021185,0.22356091
E01021186,0.034854772
E01021187,0.025695931
E01021188,0.020246479
E01021189,0.017923824
E01021190,0.029527559
E01021191,0.124304267
E01021192,0.0447385
E01021193,0.103368177
E01021194,0.046324892
E01021195,0.04767184
E01021196,0.063851699
E01021197,0.041410185
E01021198,0.077176781
E01021199,0.034456355
E01021200,0.098181818
E01021201,0.039945836
E01021202,0.088546679
E01021203,0.029649596
E01021204,0.06400665
